Results
Epoch [1/100], Iteration [200/1952], Loss: 2.5614, Accuracy: 5.0
Epoch [33/100], Iteration [1000/1952], Loss: 0.2646, Accuracy: 14.0
Epoch [33/100], Iteration [1200/1952], Loss: 0.2234, Accuracy: 16.0
Epoch [33/100], Iteration [1400/1952], Loss: 0.1444, Accuracy: 16.0
Epoch [33/100], Iteration [1600/1952], Loss: 0.0898, Accuracy: 16.0
Epoch [33/100], Iteration [1800/1952], Loss: 0.2703, Accuracy: 16.0
###### Epoch [33/100], Training Loss: 0.2926, Training accuracy: 93.73, Validation Loss: 0.6028, Validation accuracy: 86.33 ######

Epoch [34/100], Iteration [200/1952], Loss: 0.2235, Accuracy: 15.0
Epoch [34/100], Iteration [400/1952], Loss: 0.2693, Accuracy: 15.0
Epoch [34/100], Iteration [600/1952], Loss: 0.1900, Accuracy: 16.0
Epoch [34/100], Iteration [800/1952], Loss: 0.2974, Accuracy: 15.0
Epoch [34/100], Iteration [1000/1952], Loss: 0.1706, Accuracy: 16.0
Epoch [34/100], Iteration [1200/1952], Loss: 0.2172, Accuracy: 16.0
Epoch [34/100], Iteration [1400/1952], Loss: 0.3984, Accuracy: 15.0
Epoch [34/100], Iteration [1600/1952], Loss: 0.2752, Accuracy: 15.0
Epoch [34/100], Iteration [1800/1952], Loss: 0.2205, Accuracy: 16.0
###### Epoch [34/100], Training Loss: 0.2920, Training accuracy: 93.62, Validation Loss: 0.5981, Validation accuracy: 86.33 ######

Epoch [35/100], Iteration [200/1952], Loss: 0.3184, Accuracy: 15.0
Epoch [35/100], Iteration [400/1952], Loss: 0.1804, Accuracy: 16.0
Epoch [35/100], Iteration [600/1952], Loss: 0.4021, Accuracy: 16.0
Epoch [35/100], Iteration [800/1952], Loss: 0.4029, Accuracy: 14.0
Epoch [35/100], Iteration [1000/1952], Loss: 0.3371, Accuracy: 15.0
Epoch [35/100], Iteration [1200/1952], Loss: 0.1286, Accuracy: 16.0
Epoch [35/100], Iteration [1400/1952], Loss: 0.2925, Accuracy: 15.0
Epoch [35/100], Iteration [1600/1952], Loss: 0.1842, Accuracy: 15.0
Epoch [35/100], Iteration [1800/1952], Loss: 0.3710, Accuracy: 15.0
###### Epoch [35/100], Training Loss: 0.2909, Training accuracy: 93.74, Validation Loss: 0.5926, Validation accuracy: 86.72 ######

Epoch [36/100], Iteration [200/1952], Loss: 0.3560, Accuracy: 15.0
Epoch [36/100], Iteration [400/1952], Loss: 0.3835, Accuracy: 14.0
Epoch [36/100], Iteration [600/1952], Loss: 0.5494, Accuracy: 14.0
Epoch [36/100], Iteration [800/1952], Loss: 0.2119, Accuracy: 15.0
Epoch [36/100], Iteration [1000/1952], Loss: 0.1483, Accuracy: 16.0
Epoch [36/100], Iteration [1200/1952], Loss: 0.1453, Accuracy: 15.0
Epoch [36/100], Iteration [1400/1952], Loss: 0.3053, Accuracy: 15.0
Epoch [36/100], Iteration [1600/1952], Loss: 0.0816, Accuracy: 16.0
Epoch [36/100], Iteration [1800/1952], Loss: 0.4359, Accuracy: 15.0
###### Epoch [36/100], Training Loss: 0.2901, Training accuracy: 93.82, Validation Loss: 0.5966, Validation accuracy: 86.42 ######

Epoch [37/100], Iteration [200/1952], Loss: 0.2047, Accuracy: 16.0
Epoch [37/100], Iteration [400/1952], Loss: 0.3022, Accuracy: 16.0
Epoch [37/100], Iteration [600/1952], Loss: 0.1343, Accuracy: 16.0
Epoch [37/100], Iteration [800/1952], Loss: 0.2142, Accuracy: 16.0
Epoch [37/100], Iteration [1000/1952], Loss: 0.1622, Accuracy: 16.0
Epoch [37/100], Iteration [1200/1952], Loss: 0.1367, Accuracy: 16.0
Epoch [37/100], Iteration [1400/1952], Loss: 0.5234, Accuracy: 15.0
Epoch [37/100], Iteration [1600/1952], Loss: 0.1890, Accuracy: 15.0
Epoch [37/100], Iteration [1800/1952], Loss: 0.3879, Accuracy: 13.0
###### Epoch [37/100], Training Loss: 0.2889, Training accuracy: 93.84, Validation Loss: 0.5898, Validation accuracy: 86.23 ######

Epoch [38/100], Iteration [200/1952], Loss: 0.1836, Accuracy: 15.0
Epoch [38/100], Iteration [400/1952], Loss: 0.3996, Accuracy: 16.0
Epoch [38/100], Iteration [600/1952], Loss: 0.3436, Accuracy: 15.0
Epoch [38/100], Iteration [800/1952], Loss: 0.1951, Accuracy: 16.0
Epoch [38/100], Iteration [1000/1952], Loss: 0.3217, Accuracy: 15.0
Epoch [38/100], Iteration [1200/1952], Loss: 0.2105, Accuracy: 16.0
Epoch [38/100], Iteration [1400/1952], Loss: 0.1205, Accuracy: 16.0
Epoch [38/100], Iteration [1600/1952], Loss: 0.1857, Accuracy: 16.0
Epoch [38/100], Iteration [1800/1952], Loss: 0.3255, Accuracy: 15.0
###### Epoch [38/100], Training Loss: 0.2875, Training accuracy: 93.87, Validation Loss: 0.6053, Validation accuracy: 85.74 ######

Epoch [39/100], Iteration [200/1952], Loss: 0.2880, Accuracy: 15.0
Epoch [39/100], Iteration [400/1952], Loss: 0.1429, Accuracy: 16.0
Epoch [39/100], Iteration [600/1952], Loss: 0.1576, Accuracy: 16.0
Epoch [39/100], Iteration [800/1952], Loss: 0.1043, Accuracy: 16.0
Epoch [39/100], Iteration [1000/1952], Loss: 0.1451, Accuracy: 16.0
Epoch [39/100], Iteration [1200/1952], Loss: 0.4146, Accuracy: 14.0
Epoch [39/100], Iteration [1400/1952], Loss: 0.3491, Accuracy: 14.0
Epoch [39/100], Iteration [1600/1952], Loss: 0.2860, Accuracy: 15.0
Epoch [39/100], Iteration [1800/1952], Loss: 0.3690, Accuracy: 15.0
###### Epoch [39/100], Training Loss: 0.2863, Training accuracy: 93.9, Validation Loss: 0.5986, Validation accuracy: 85.88 ######

Epoch [40/100], Iteration [200/1952], Loss: 0.2938, Accuracy: 15.0
Epoch [40/100], Iteration [400/1952], Loss: 0.2102, Accuracy: 16.0
Epoch [40/100], Iteration [600/1952], Loss: 0.1672, Accuracy: 16.0
Epoch [40/100], Iteration [800/1952], Loss: 0.2486, Accuracy: 15.0
Epoch [40/100], Iteration [1000/1952], Loss: 0.1460, Accuracy: 16.0
Epoch [40/100], Iteration [1200/1952], Loss: 0.2092, Accuracy: 16.0
Epoch [40/100], Iteration [1400/1952], Loss: 0.3490, Accuracy: 15.0
Epoch [40/100], Iteration [1600/1952], Loss: 0.2100, Accuracy: 15.0
Epoch [40/100], Iteration [1800/1952], Loss: 0.3233, Accuracy: 15.0
###### Epoch [40/100], Training Loss: 0.2868, Training accuracy: 93.72, Validation Loss: 0.6091, Validation accuracy: 85.64 ######

Epoch [41/100], Iteration [200/1952], Loss: 0.2778, Accuracy: 15.0
Epoch [41/100], Iteration [400/1952], Loss: 0.3676, Accuracy: 14.0
Epoch [41/100], Iteration [600/1952], Loss: 0.1866, Accuracy: 16.0
Epoch [41/100], Iteration [800/1952], Loss: 0.3515, Accuracy: 15.0
Epoch [41/100], Iteration [1000/1952], Loss: 0.0965, Accuracy: 15.0
Epoch [41/100], Iteration [1200/1952], Loss: 0.3286, Accuracy: 16.0
Epoch [41/100], Iteration [1400/1952], Loss: 0.1795, Accuracy: 16.0
Epoch [41/100], Iteration [1600/1952], Loss: 0.5033, Accuracy: 12.0
Epoch [41/100], Iteration [1800/1952], Loss: 0.4002, Accuracy: 14.0
###### Epoch [41/100], Training Loss: 0.2855, Training accuracy: 93.83, Validation Loss: 0.5930, Validation accuracy: 86.08 ######

Epoch [42/100], Iteration [200/1952], Loss: 0.1797, Accuracy: 16.0
Epoch [42/100], Iteration [400/1952], Loss: 0.2482, Accuracy: 16.0
Epoch [42/100], Iteration [600/1952], Loss: 0.2990, Accuracy: 15.0
Epoch [42/100], Iteration [800/1952], Loss: 0.2874, Accuracy: 15.0
Epoch [42/100], Iteration [1000/1952], Loss: 0.3224, Accuracy: 15.0
Epoch [42/100], Iteration [1200/1952], Loss: 0.4389, Accuracy: 14.0
Epoch [42/100], Iteration [1400/1952], Loss: 0.5854, Accuracy: 15.0
Epoch [42/100], Iteration [1600/1952], Loss: 0.2329, Accuracy: 16.0
Epoch [42/100], Iteration [1800/1952], Loss: 0.1738, Accuracy: 16.0
###### Epoch [42/100], Training Loss: 0.2855, Training accuracy: 93.95, Validation Loss: 0.6083, Validation accuracy: 86.03 ######

